map_file=../instance/map/random-32-32-20.map
agents=50
seed=0
random_problem=0
max_timestep=5000
max_comp_time=30000
21,10,25,30
19,31,20,14
9,4,17,30
31,30,30,9
26,26,11,20
16,11,13,18
8,22,28,20
26,1,22,4
24,27,15,10
1,3,16,14
9,26,13,31
26,14,10,8
12,21,30,3
30,19,28,29
0,9,4,16
18,2,22,2
5,5,20,19
26,11,6,2
20,10,16,30
12,17,16,13
9,9,19,8
15,0,27,19
24,0,12,29
22,14,27,18
8,25,10,28
5,31,16,1
23,30,15,23
24,26,0,4
11,27,12,8
0,27,20,12
16,6,14,11
16,28,14,31
2,14,0,6
11,11,23,4
20,1,7,27
10,13,23,12
28,16,20,5
0,4,29,26
27,28,1,15
0,26,3,17
14,16,19,4
14,12,10,10
31,16,27,24
20,19,5,11
22,2,16,17
12,2,24,14
6,23,1,8
15,18,13,20
3,24,9,20
9,14,29,5
